"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 00:00","2015","12","01","00:00","-3.2","","-5.9","","82","","0.0","","3","","2","","","","101.93","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 01:00","2015","12","01","01:00","-4.0","","-6.3","","84","","0.0","","28","","3","","","","101.88","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 02:00","2015","12","01","02:00","-3.9","","-5.5","","89","","0.0","","20","","7","","","","101.90","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 03:00","2015","12","01","03:00","-3.9","","-6.5","","82","","0.0","","21","","8","","","","101.86","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 04:00","2015","12","01","04:00","-4.2","","-6.7","","83","","0.0","","23","","2","","","","101.81","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 05:00","2015","12","01","05:00","-3.3","","-5.6","","84","","0.0","","18","","5","","","","101.78","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 06:00","2015","12","01","06:00","-4.1","","-6.3","","85","","0.0","","20","","2","","","","101.74","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 07:00","2015","12","01","07:00","-3.5","","-5.6","","85","","0.0","","21","","5","","","","101.83","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 08:00","2015","12","01","08:00","-3.9","","-6.0","","85","","0.0","","2","","6","","","","101.65","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 09:00","2015","12","01","09:00","-2.5","","-5.5","","80","","0.0","","11","","5","","","","101.60","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 10:00","2015","12","01","10:00","-0.9","","-4.7","","76","","0.0","","16","","5","","","","101.62","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 11:00","2015","12","01","11:00","-0.8","","-4.5","","76","","0.0","","5","","5","","","","101.55","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 12:00","2015","12","01","12:00","-0.3","","-3.6","","78","","0.0","","4","","6","","","","101.39","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 13:00","2015","12","01","13:00","0.6","","-2.8","","78","","0.0","","3","","7","","","","101.22","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 14:00","2015","12","01","14:00","0.8","","-3.0","","76","","0.0","","5","","6","","","","101.13","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 15:00","2015","12","01","15:00","0.6","","-2.2","","82","","0.0","","4","","6","","","","101.03","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-12-01 16:00","2015","12","01","16:00","0.2","","-1.0","","91","","0.7","","3","","6","","","","101.00","","","","","","NA"
