"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 00:00","2015","05","01","00:00","11.7","","4.7","","62","","0.0","","30","","4","","","","100.53","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 01:00","2015","05","01","01:00","11.1","","5.1","","66","","0.0","","32","","2","","","","100.52","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 02:00","2015","05","01","02:00","10.2","","5.2","","71","","0.0","","32","","2","","","","100.50","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 03:00","2015","05","01","03:00","9.6","","4.9","","72","","0.0","","5","","3","","","","100.52","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 04:00","2015","05","01","04:00","9.0","","4.6","","74","","0.0","","35","","3","","","","100.55","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 05:00","2015","05","01","05:00","8.2","","4.4","","77","","0.0","","3","","3","","","","100.59","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 06:00","2015","05","01","06:00","8.9","","4.5","","74","","0.0","","5","","4","","","","100.65","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 07:00","2015","05","01","07:00","9.7","","4.2","","69","","0.0","","4","","6","","","","100.68","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 08:00","2015","05","01","08:00","10.6","","4.4","","65","","0.0","","6","","8","","","","100.68","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 09:00","2015","05","01","09:00","12.4","","4.6","","59","","0.0","","5","","6","","","","100.68","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 10:00","2015","05","01","10:00","14.8","","4.2","","49","","0.0","","5","","5","","","","100.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 11:00","2015","05","01","11:00","15.2","","3.9","","47","","0.0","","5","","8","","","","100.63","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 12:00","2015","05","01","12:00","16.3","","4.6","","46","","0.0","","6","","9","","","","100.58","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 13:00","2015","05","01","13:00","17.0","","4.1","","42","","0.0","","6","","7","","","","100.55","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 14:00","2015","05","01","14:00","17.2","","3.6","","40","","0.0","","6","","7","","","","100.51","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 15:00","2015","05","01","15:00","18.5","","3.6","","37","","0.0","","6","","5","","","","100.46","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 16:00","2015","05","01","16:00","18.1","","3.6","","38","","0.0","","6","","7","","","","100.43","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 17:00","2015","05","01","17:00","19.0","","4.0","","37","","0.0","","5","","5","","","","100.42","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 18:00","2015","05","01","18:00","17.9","","3.5","","38","","0.0","","9","","2","","","","100.43","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 19:00","2015","05","01","19:00","16.5","","5.5","","48","","0.0","","26","","4","","","","100.45","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 20:00","2015","05","01","20:00","15.6","","5.1","","50","","0.0","","26","","5","","","","100.48","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 21:00","2015","05","01","21:00","14.5","","5.4","","54","","0.0","","25","","4","","","","100.49","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 22:00","2015","05","01","22:00","13.9","","6.1","","59","","0.0","","25","","3","","","","100.48","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-01 23:00","2015","05","01","23:00","13.4","","6.5","","63","","0.0","","22","","3","","","","100.48","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 00:00","2015","05","02","00:00","13.1","","6.0","","62","","0.0","","25","","3","","","","100.47","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 01:00","2015","05","02","01:00","12.7","","6.1","","64","","0.0","","23","","4","","","","100.46","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 02:00","2015","05","02","02:00","12.5","","5.2","","61","","0.0","","24","","1","","","","100.45","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 03:00","2015","05","02","03:00","13.1","","6.1","","63","","0.0","","21","","3","","","","100.43","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 04:00","2015","05","02","04:00","13.9","","5.7","","58","","0.0","","25","","9","","","","100.43","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 05:00","2015","05","02","05:00","11.7","","6.5","","71","","0.0","","21","","5","","","","100.45","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 06:00","2015","05","02","06:00","12.9","","5.9","","62","","0.0","","20","","6","","","","100.47","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 07:00","2015","05","02","07:00","13.8","","5.9","","59","","0.0","","19","","6","","","","100.51","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 08:00","2015","05","02","08:00","15.3","","6.7","","56","","0.0","","20","","6","","","","100.50","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 09:00","2015","05","02","09:00","16.9","","7.2","","53","","0.0","","20","","5","","","","100.46","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 10:00","2015","05","02","10:00","19.0","","6.2","","43","","0.0","","20","","4","","","","100.44","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 11:00","2015","05","02","11:00","18.9","","3.8","","37","","0.0","","22","","7","","","","100.41","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 12:00","2015","05","02","12:00","20.7","","3.1","","31","","0.0","","24","","7","","","","100.37","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 13:00","2015","05","02","13:00","21.3","","-0.5","","23","","0.0","","20","","10","","","","100.32","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 14:00","2015","05","02","14:00","21.4","","-5.1","","16","","0.0","","26","","6","","","","100.27","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 15:00","2015","05","02","15:00","22.7","","-5.1","","15","","0.0","","21","","8","","","","100.23","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 16:00","2015","05","02","16:00","22.8","","-3.7","","17","","0.0","","19","","8","","","","100.18","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 17:00","2015","05","02","17:00","22.9","","-2.4","","18","","0.0","","19","","8","","","","100.18","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 18:00","2015","05","02","18:00","22.4","","-2.5","","19","","0.0","","26","","3","","","","100.20","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 19:00","2015","05","02","19:00","21.3","","-1.0","","22","","0.0","","21","","2","","","","100.24","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 20:00","2015","05","02","20:00","18.1","","0.7","","31","","0.0","","23","","3","","","","100.29","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 21:00","2015","05","02","21:00","17.7","","1.0","","32","","0.0","","24","","5","","","","100.34","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 22:00","2015","05","02","22:00","19.0","","2.0","","32","","0.0","","20","","6","","","","100.38","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-02 23:00","2015","05","02","23:00","17.8","","3.2","","38","","0.0","","19","","8","","","","100.38","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 00:00","2015","05","03","00:00","16.9","","3.2","","40","","0.0","","19","","8","","","","100.39","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 01:00","2015","05","03","01:00","16.3","","3.1","","41","","0.0","","22","","6","","","","100.40","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 02:00","2015","05","03","02:00","15.8","","2.8","","42","","0.0","","24","","10","","","","100.37","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 03:00","2015","05","03","03:00","15.6","","2.9","","42","","0.0","","21","","12","","","","100.40","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 04:00","2015","05","03","04:00","14.8","","2.7","","44","","0.0","","20","","9","","","","100.44","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 05:00","2015","05","03","05:00","13.8","","3.1","","48","","0.0","","18","","5","","","","100.49","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 06:00","2015","05","03","06:00","13.9","","3.4","","49","","0.0","","18","","9","","","","100.56","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 07:00","2015","05","03","07:00","14.6","","4.0","","49","","0.0","","18","","7","","","","100.63","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-05-03 08:00","2015","05","03","08:00","15.6","","4.7","","48","","0.0","","24","","6","","","","100.65","","","","","","NA"
