"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 00:00","2021","09","01","00:00","17.6","","10.6","","63","","0.0","","33","","3","","","","100.02","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 01:00","2021","09","01","01:00","17.8","","10.0","","60","","0.0","","2","","7","","","","100.01","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 02:00","2021","09","01","02:00","16.8","","9.3","","61","","0.0","","1","","4","","","","100.03","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 03:00","2021","09","01","03:00","16.3","","8.5","","60","","0.0","","31","","3","","","","100.08","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 04:00","2021","09","01","04:00","16.0","","8.5","","61","","0.0","","30","","4","","","","100.10","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 05:00","2021","09","01","05:00","15.0","","9.2","","68","","0.0","","30","","3","","","","100.14","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 06:00","2021","09","01","06:00","16.0","","9.5","","65","","0.0","","36","","3","","","","100.20","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 07:00","2021","09","01","07:00","16.8","","9.2","","61","","0.0","","2","","6","","","","100.26","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 08:00","2021","09","01","08:00","17.2","","8.7","","57","","0.0","","34","","8","","","","100.26","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 09:00","2021","09","01","09:00","18.7","","9.3","","55","","0.0","","2","","7","","","","100.27","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 10:00","2021","09","01","10:00","19.0","","8.2","","50","","0.0","","1","","9","","","","100.28","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 11:00","2021","09","01","11:00","20.6","","8.2","","45","","0.0","","32","","9","","","","100.25","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 12:00","2021","09","01","12:00","21.6","","8.2","","42","","0.0","","30","","6","","","","100.22","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-09-01 13:00","2021","09","01","13:00","22.7","","7.1","","37","","0.0","","27","","7","","","","100.19","","","","","","NA"
