"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 00:00","2014","02","01","00:00","-3.7","","-11.0","","57","","0.0","","17","","4","","","","101.16","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 01:00","2014","02","01","01:00","-4.4","","-11.1","","59","","0.0","","16","","2","","","","101.27","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 02:00","2014","02","01","02:00","-4.8","","-11.5","","59","","0.0","","18","","3","","","","101.28","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 03:00","2014","02","01","03:00","-5.7","","-12.1","","61","","0.0","","17","","2","","","","101.38","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 04:00","2014","02","01","04:00","-5.7","","-11.2","","65","","0.0","","24","","7","","","","101.42","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 05:00","2014","02","01","05:00","-6.5","","-11.6","","67","","0.0","","25","","5","","","","101.50","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 06:00","2014","02","01","06:00","-7.5","","-11.9","","71","","0.0","","26","","6","","","","101.52","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 07:00","2014","02","01","07:00","-7.1","","-11.4","","72","","0.0","","22","","3","","","","101.55","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 08:00","2014","02","01","08:00","-6.8","","-11.1","","71","","0.0","","27","","6","","","","101.61","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 09:00","2014","02","01","09:00","-4.5","","-10.8","","61","","0.0","","18","","5","","","","101.55","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 10:00","2014","02","01","10:00","-3.4","","-11.3","","54","","0.0","","25","","5","","","","101.60","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 11:00","2014","02","01","11:00","-2.5","","-10.0","","56","","0.0","","3","","3","","","","101.53","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 12:00","2014","02","01","12:00","-2.2","","-9.0","","60","","0.0","","6","","5","","","","101.46","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 13:00","2014","02","01","13:00","-2.3","","-8.6","","62","","0.0","","8","","4","","","","101.36","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-02-01 14:00","2014","02","01","14:00","-2.0","","-8.7","","60","","0.0","","6","","4","","","","101.23","","","","-3","","NA"
