"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 00:00","2016","01","01","00:00","-1.8","","-4.1","","84","","0.0","","16","","3","","","","100.42","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 01:00","2016","01","01","01:00","-1.7","","-4.2","","83","","0.0","","19","","4","","","","100.40","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 02:00","2016","01","01","02:00","-1.7","","-4.5","","81","","0.0","","19","","3","","","","100.41","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 03:00","2016","01","01","03:00","-2.0","","-4.9","","81","","0.0","","34","","4","","","","100.42","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 04:00","2016","01","01","04:00","-2.4","","-4.4","","86","","0.0","","11","","4","","","","100.38","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 05:00","2016","01","01","05:00","-3.0","","-4.3","","90","","0.0","","5","","3","","","","100.36","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 06:00","2016","01","01","06:00","-3.3","","-4.4","","92","","0.0","","26","","3","","","","100.34","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 07:00","2016","01","01","07:00","-3.0","","-4.4","","91","","0.0","","33","","2","","","","100.31","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 08:00","2016","01","01","08:00","-2.7","","-3.9","","91","","0.0","","21","","4","","","","100.31","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 09:00","2016","01","01","09:00","-2.1","","-2.9","","95","","0.0","","18","","6","","","","100.26","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 10:00","2016","01","01","10:00","-1.3","","-2.3","","93","","0.2","","18","","6","","","","100.24","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 11:00","2016","01","01","11:00","-0.4","","-1.5","","92","","0.0","","18","","6","","","","100.15","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 12:00","2016","01","01","12:00","-0.3","","-1.5","","92","","0.0","","20","","7","","","","100.08","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 13:00","2016","01","01","13:00","-0.4","","-1.3","","94","","0.3","","20","","9","","","","100.02","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 14:00","2016","01","01","14:00","-0.3","","-1.7","","90","","0.2","","20","","5","","","","99.99","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 15:00","2016","01","01","15:00","-0.2","","-2.0","","88","","0.0","","20","","5","","","","99.97","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 16:00","2016","01","01","16:00","-0.5","","-2.2","","88","","0.0","","20","","6","","","","99.98","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 17:00","2016","01","01","17:00","-0.5","","-2.7","","85","","0.0","","20","","5","","","","99.98","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 18:00","2016","01","01","18:00","-0.8","","-3.1","","84","","0.0","","19","","7","","","","100.01","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 19:00","2016","01","01","19:00","-1.2","","-3.1","","86","","0.0","","20","","8","","","","100.05","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 20:00","2016","01","01","20:00","-1.4","","-3.4","","86","","0.0","","19","","5","","","","100.05","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 21:00","2016","01","01","21:00","-1.3","","-4.1","","81","","0.0","","20","","6","","","","100.03","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 22:00","2016","01","01","22:00","-1.7","","-3.9","","85","","0.0","","17","","6","","","","100.04","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-01 23:00","2016","01","01","23:00","-1.5","","-4.1","","83","","0.0","","21","","7","","","","100.05","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 00:00","2016","01","02","00:00","-2.1","","-5.1","","80","","0.0","","22","","6","","","","100.09","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 01:00","2016","01","02","01:00","-2.9","","-6.2","","78","","0.0","","20","","5","","","","100.13","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 02:00","2016","01","02","02:00","-3.3","","-5.8","","83","","0.0","","19","","7","","","","100.15","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 03:00","2016","01","02","03:00","-3.4","","-5.4","","86","","0.0","","20","","4","","","","100.14","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 04:00","2016","01","02","04:00","-4.0","","-5.7","","88","","0.0","","20","","5","","","","100.10","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 05:00","2016","01","02","05:00","-4.3","","-6.1","","87","","0.0","","19","","8","","","","100.15","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 06:00","2016","01","02","06:00","-3.6","","-6.3","","82","","0.0","","20","","9","","","","100.14","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 07:00","2016","01","02","07:00","-3.0","","-6.1","","79","","0.0","","20","","8","","","","100.16","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 08:00","2016","01","02","08:00","-2.9","","-6.2","","78","","0.0","","19","","6","","","","100.20","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 09:00","2016","01","02","09:00","-2.1","","-4.8","","82","","0.0","","19","","5","","","","100.21","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 10:00","2016","01","02","10:00","-1.7","","-4.4","","82","","0.0","","19","","7","","","","100.22","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 11:00","2016","01","02","11:00","-1.4","","-4.3","","80","","0.0","","22","","9","","","","100.17","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 12:00","2016","01","02","12:00","-0.9","","-4.4","","77","","0.0","","20","","9","","","","100.02","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 13:00","2016","01","02","13:00","-0.4","","-4.9","","72","","0.0","","20","","11","","","","99.93","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 14:00","2016","01","02","14:00","-0.5","","-4.8","","72","","0.0","","19","","6","","","","99.90","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 15:00","2016","01","02","15:00","-0.4","","-4.2","","75","","0.0","","19","","8","","","","99.92","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 16:00","2016","01","02","16:00","-0.4","","-3.2","","81","","0.0","","20","","8","","","","99.92","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 17:00","2016","01","02","17:00","-0.3","","-3.3","","80","","0.0","","20","","8","","","","99.91","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 18:00","2016","01","02","18:00","-0.1","","-3.1","","80","","0.0","","20","","7","","","","99.97","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-01-02 19:00","2016","01","02","19:00","0.1","","-3.0","","80","","0.0","","21","","6","","","","99.91","","","","","","NA"
