"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 00:00","2015","06","01","00:00","12.8","","4.2","","56","","0.0","","4","","4","","","","101.60","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 01:00","2015","06","01","01:00","12.1","","5.0","","62","","0.0","","4","","4","","","","101.57","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 02:00","2015","06","01","02:00","12.1","","5.4","","63","","0.0","","4","","4","","","","101.52","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 03:00","2015","06","01","03:00","10.9","","6.6","","75","","0.2","","5","","4","","","","101.49","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 04:00","2015","06","01","04:00","10.6","","7.2","","80","","0.2","","4","","3","","","","101.53","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 05:00","2015","06","01","05:00","10.0","","7.8","","87","","1.2","","4","","4","","","","101.56","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 06:00","2015","06","01","06:00","9.9","","8.2","","89","","0.6","","5","","4","","","","101.56","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 07:00","2015","06","01","07:00","10.3","","8.0","","85","","0.2","","3","","6","","","","101.58","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 08:00","2015","06","01","08:00","11.3","","8.4","","82","","0.0","","6","","4","","","","101.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 09:00","2015","06","01","09:00","11.5","","7.6","","77","","0.0","","5","","6","","","","101.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 10:00","2015","06","01","10:00","12.0","","7.4","","73","","0.0","","6","","6","","","","101.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 11:00","2015","06","01","11:00","12.5","","7.0","","69","","0.0","","7","","9","","","","101.68","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-06-01 12:00","2015","06","01","12:00","12.5","","6.5","","67","","0.0","","4","","9","","","","101.68","","","","","","NA"
