"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 00:00","2015","08","01","00:00","19.6","","14.2","","71","","0.0","","21","","5","","","","99.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 01:00","2015","08","01","01:00","19.5","","14.5","","73","","0.0","","19","","4","","","","99.62","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 02:00","2015","08","01","02:00","19.7","","14.9","","74","","0.0","","18","","3","","","","99.61","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 03:00","2015","08","01","03:00","19.8","","15.8","","78","","0.0","","23","","5","","","","99.58","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 04:00","2015","08","01","04:00","19.6","","16.0","","80","","0.0","","25","","5","","","","99.60","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 05:00","2015","08","01","05:00","19.2","","16.1","","82","","0.0","","23","","6","","","","99.61","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 06:00","2015","08","01","06:00","18.3","","16.8","","91","","2.3","","21","","3","","","","99.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 07:00","2015","08","01","07:00","19.3","","17.0","","86","","0.0","","18","","3","","","","99.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 08:00","2015","08","01","08:00","20.4","","16.0","","76","","0.0","","23","","3","","","","99.68","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 09:00","2015","08","01","09:00","21.6","","14.9","","66","","0.0","","21","","7","","","","99.69","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 10:00","2015","08","01","10:00","21.3","","13.7","","62","","0.0","","24","","8","","","","99.74","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 11:00","2015","08","01","11:00","22.0","","14.8","","64","","0.0","","24","","6","","","","99.75","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 12:00","2015","08","01","12:00","21.9","","13.9","","61","","0.0","","25","","9","","","","99.75","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 13:00","2015","08","01","13:00","23.4","","14.8","","58","","0.0","","33","","5","","","","99.74","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 14:00","2015","08","01","14:00","23.6","","13.5","","53","","0.0","","31","","6","","","","99.72","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 15:00","2015","08","01","15:00","24.4","","13.5","","51","","0.0","","34","","6","","","","99.71","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 16:00","2015","08","01","16:00","24.8","","12.7","","47","","0.0","","25","","7","","","","99.72","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 17:00","2015","08","01","17:00","24.1","","12.4","","48","","0.0","","24","","4","","","","99.75","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 18:00","2015","08","01","18:00","19.1","","14.8","","76","","0.6","","19","","6","","","","99.89","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 19:00","2015","08","01","19:00","19.1","","15.9","","82","","0.0","","7","","2","","","","99.89","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 20:00","2015","08","01","20:00","18.1","","14.9","","82","","0.0","","29","","3","","","","99.90","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 21:00","2015","08","01","21:00","18.6","","15.0","","80","","0.0","","18","","4","","","","99.98","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 22:00","2015","08","01","22:00","18.3","","14.9","","81","","0.0","","21","","2","","","","99.97","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-01 23:00","2015","08","01","23:00","17.9","","15.0","","83","","0.0","","22","","5","","","","99.94","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 00:00","2015","08","02","00:00","17.4","","14.7","","85","","0.0","","19","","4","","","","99.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 01:00","2015","08","02","01:00","17.1","","14.1","","83","","0.0","","17","","3","","","","99.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 02:00","2015","08","02","02:00","16.8","","14.0","","84","","0.0","","17","","4","","","","99.94","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 03:00","2015","08","02","03:00","16.7","","14.1","","85","","0.0","","23","","6","","","","99.93","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 04:00","2015","08","02","04:00","16.4","","14.2","","87","","0.0","","22","","3","","","","99.93","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 05:00","2015","08","02","05:00","16.3","","14.4","","89","","0.0","","24","","8","","","","99.97","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 06:00","2015","08","02","06:00","17.5","","15.0","","85","","0.0","","21","","5","","","","100.01","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 07:00","2015","08","02","07:00","19.1","","15.6","","80","","0.0","","19","","6","","","","100.02","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 08:00","2015","08","02","08:00","19.2","","15.6","","80","","0.0","","17","","4","","","","100.07","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 09:00","2015","08","02","09:00","20.0","","16.0","","78","","0.0","","19","","4","","","","100.09","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 10:00","2015","08","02","10:00","21.9","","15.3","","66","","0.0","","22","","6","","","","100.07","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 11:00","2015","08","02","11:00","23.1","","15.7","","63","","0.0","","19","","9","","","","100.06","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 12:00","2015","08","02","12:00","23.9","","14.0","","54","","0.0","","20","","11","","","","100.02","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 13:00","2015","08","02","13:00","25.4","","12.7","","45","","0.0","","19","","8","","","","99.99","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 14:00","2015","08","02","14:00","26.0","","11.8","","41","","0.0","","20","","9","","","","99.98","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 15:00","2015","08","02","15:00","26.4","","13.7","","46","","0.0","","18","","7","","","","99.94","","30","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 16:00","2015","08","02","16:00","26.7","","12.7","","42","","0.0","","19","","11","","","","99.85","","29","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 17:00","2015","08","02","17:00","27.0","","13.0","","42","","0.0","","20","","9","","","","99.81","","30","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 18:00","2015","08","02","18:00","26.3","","14.0","","47","","0.0","","20","","7","","","","99.78","","30","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 19:00","2015","08","02","19:00","25.1","","15.4","","55","","0.0","","21","","3","","","","99.83","","29","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 20:00","2015","08","02","20:00","23.4","","16.9","","67","","0.0","","24","","3","","","","99.76","","29","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 21:00","2015","08","02","21:00","23.4","","17.1","","68","","0.0","","19","","4","","","","99.74","","29","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 22:00","2015","08","02","22:00","23.0","","16.1","","65","","0.0","","18","","5","","","","99.59","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-02 23:00","2015","08","02","23:00","23.4","","15.3","","60","","0.0","","16","","4","","","","99.57","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 00:00","2015","08","03","00:00","22.9","","14.5","","59","","0.0","","17","","6","","","","99.52","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 01:00","2015","08","03","01:00","22.6","","14.4","","60","","0.0","","18","","5","","","","99.54","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 02:00","2015","08","03","02:00","20.7","","14.8","","69","","0.0","","26","","2","","","","99.54","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 03:00","2015","08","03","03:00","21.7","","14.8","","65","","0.0","","4","","6","","","","99.50","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 04:00","2015","08","03","04:00","20.6","","16.1","","76","","0.0","","16","","2","","","","99.42","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 05:00","2015","08","03","05:00","21.0","","15.1","","69","","0.0","","18","","7","","","","99.37","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 06:00","2015","08","03","06:00","21.4","","15.7","","70","","0.0","","16","","7","","","","99.35","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 07:00","2015","08","03","07:00","22.8","","16.3","","67","","0.0","","22","","4","","","","99.44","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 08:00","2015","08","03","08:00","22.6","","16.0","","66","","0.0","","20","","6","","","","99.50","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 09:00","2015","08","03","09:00","21.9","","16.5","","71","","0.0","","26","","5","","","","99.54","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 10:00","2015","08","03","10:00","22.2","","16.5","","70","","0.0","","19","","4","","","","99.59","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 11:00","2015","08","03","11:00","22.2","","16.9","","72","","0.0","","20","","6","","","","99.63","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 12:00","2015","08","03","12:00","22.3","","16.9","","71","","0.0","","19","","10","","","","99.66","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 13:00","2015","08","03","13:00","22.6","","16.7","","69","","0.0","","18","","8","","","","99.69","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-08-03 14:00","2015","08","03","14:00","22.8","","16.5","","68","","0.0","","19","","8","","","","99.66","","28","","","","NA"
