"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 00:00","2019","12","01","00:00","-8.8","","-13.9","","66","","0.0","","2","","9","","","","101.10","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 01:00","2019","12","01","01:00","-9.1","","-14.1","","67","","0.0","","1","","7","","","","101.11","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 02:00","2019","12","01","02:00","-9.5","","-14.3","","68","","0.0","","1","","9","","","","101.05","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 03:00","2019","12","01","03:00","-9.8","","-14.0","","71","","0.0","","36","","6","","","","100.99","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 04:00","2019","12","01","04:00","-10.5","","-13.8","","77","","0.0","","31","","3","","","","101.08","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 05:00","2019","12","01","05:00","-10.6","","-13.7","","78","","0.0","","30","","3","","","","101.05","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 06:00","2019","12","01","06:00","-10.3","","-13.9","","75","","0.0","","36","","9","","","","100.99","","","","-15","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 07:00","2019","12","01","07:00","-10.4","","-13.3","","79","","0.0","","4","","6","","","","100.94","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 08:00","2019","12","01","08:00","-10.7","","-14.6","","73","","0.0","","3","","6","","","","100.93","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 09:00","2019","12","01","09:00","-10.5","","-14.6","","72","","0.0","","12","","9","","","","101.01","","","","-15","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-12-01 10:00","2019","12","01","10:00","-9.7","","-13.8","","72","","0.0","","6","","5","","","","100.95","","","","-13","","NA"
