"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 00:00","2021","07","01","00:00","19.5","","15.5","","78","","0.0","","1","","10","","","","100.20","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 01:00","2021","07","01","01:00","19.2","","14.3","","73","","0.0","","2","","10","","","","100.25","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 02:00","2021","07","01","02:00","18.9","","13.9","","73","","0.0","","1","","9","","","","100.24","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 03:00","2021","07","01","03:00","18.6","","13.5","","72","","0.0","","2","","9","","","","100.24","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 04:00","2021","07","01","04:00","18.0","","13.4","","74","","0.0","","2","","7","","","","100.26","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 05:00","2021","07","01","05:00","17.8","","13.7","","77","","0.0","","35","","3","","","","100.29","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 06:00","2021","07","01","06:00","18.9","","13.5","","71","","0.2","","36","","5","","","","100.31","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 07:00","2021","07","01","07:00","19.5","","12.5","","64","","0.0","","3","","7","","","","100.32","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 08:00","2021","07","01","08:00","21.6","","13.2","","59","","0.0","","7","","3","","","","100.34","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 09:00","2021","07","01","09:00","22.1","","11.8","","52","","0.0","","1","","6","","","","100.34","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 10:00","2021","07","01","10:00","22.7","","10.8","","47","","0.0","","4","","6","","","","100.32","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 11:00","2021","07","01","11:00","23.8","","10.6","","43","","0.0","","13","","4","","","","100.34","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 12:00","2021","07","01","12:00","23.9","","12.4","","49","","0.0","","20","","4","","","","100.30","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 13:00","2021","07","01","13:00","24.0","","11.7","","46","","0.0","","11","","6","","","","100.28","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 14:00","2021","07","01","14:00","24.6","","11.2","","43","","0.0","","21","","8","","","","100.24","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-07-01 15:00","2021","07","01","15:00","24.9","","10.5","","40","","0.0","","30","","5","","","","100.21","","26","","","","NA"
