"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 00:00","2016","04","01","00:00","15.8","","10.7","","72","","0.0","","19","","8","","","","98.68","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 01:00","2016","04","01","01:00","14.4","","10.1","","76","","0.0","","18","","6","","","","98.56","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 02:00","2016","04","01","02:00","13.1","","11.0","","87","","0.7","","20","","2","","","","98.57","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 03:00","2016","04","01","03:00","15.9","","11.3","","74","","0.2","","20","","11","","","","98.62","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 04:00","2016","04","01","04:00","14.6","","12.1","","85","","0.8","","19","","13","","","","98.61","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 05:00","2016","04","01","05:00","14.3","","11.4","","83","","0.5","","20","","10","","","","98.71","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 06:00","2016","04","01","06:00","12.7","","10.9","","89","","1.1","","20","","11","","","","98.70","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 07:00","2016","04","01","07:00","12.9","","11.5","","91","","0.2","","20","","11","","","","98.70","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 08:00","2016","04","01","08:00","12.6","","11.2","","91","","0.4","","20","","14","","","","98.70","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 09:00","2016","04","01","09:00","12.7","","11.0","","90","","0.2","","19","","10","","","","98.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 10:00","2016","04","01","10:00","12.9","","11.2","","89","","0.0","","19","","10","","","","98.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 11:00","2016","04","01","11:00","13.9","","10.6","","81","","0.0","","20","","9","","","","98.60","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 12:00","2016","04","01","12:00","13.1","","9.8","","80","","0.0","","19","","9","","","","98.57","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 13:00","2016","04","01","13:00","13.3","","9.4","","77","","0.0","","19","","7","","","","98.53","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 14:00","2016","04","01","14:00","12.2","","6.6","","69","","0.0","","34","","6","","","","98.55","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 15:00","2016","04","01","15:00","12.6","","5.9","","63","","0.0","","34","","5","","","","98.57","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 16:00","2016","04","01","16:00","11.5","","4.2","","61","","0.0","","24","","10","","","","98.61","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 17:00","2016","04","01","17:00","10.4","","3.8","","63","","0.0","","24","","8","","","","98.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 18:00","2016","04","01","18:00","8.7","","3.2","","68","","0.0","","20","","8","","","","98.80","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 19:00","2016","04","01","19:00","8.4","","2.6","","67","","0.0","","23","","7","","","","99.03","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 20:00","2016","04","01","20:00","7.7","","2.1","","68","","0.0","","22","","6","","","","99.18","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 21:00","2016","04","01","21:00","6.4","","1.6","","71","","0.0","","21","","5","","","","99.28","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 22:00","2016","04","01","22:00","5.4","","1.2","","75","","0.0","","24","","6","","","","99.28","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-01 23:00","2016","04","01","23:00","4.5","","1.1","","78","","0.0","","19","","5","","","","99.23","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 00:00","2016","04","02","00:00","4.2","","0.3","","76","","0.0","","8","","2","","","","99.41","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 01:00","2016","04","02","01:00","3.6","","-0.8","","73","","0.0","","35","","5","","","","99.45","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 02:00","2016","04","02","02:00","2.8","","-1.3","","74","","0.0","","3","","3","","","","99.42","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 03:00","2016","04","02","03:00","2.1","","-1.9","","75","","0.0","","31","","2","","","","99.32","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 04:00","2016","04","02","04:00","2.2","","-1.7","","75","","0.0","","29","","3","","","","99.33","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 05:00","2016","04","02","05:00","2.2","","-1.5","","76","","0.0","","28","","2","","","","99.28","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 06:00","2016","04","02","06:00","2.7","","-1.5","","74","","0.0","","9","","3","","","","99.20","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 07:00","2016","04","02","07:00","3.0","","-1.6","","72","","0.0","","18","","6","","","","99.13","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 08:00","2016","04","02","08:00","4.0","","-0.6","","72","","0.0","","17","","6","","","","99.08","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 09:00","2016","04","02","09:00","5.8","","-0.7","","63","","0.0","","20","","10","","","","98.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 10:00","2016","04","02","10:00","6.9","","0.7","","65","","0.0","","18","","8","","","","98.80","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 11:00","2016","04","02","11:00","7.8","","-0.2","","57","","0.0","","18","","10","","","","98.65","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 12:00","2016","04","02","12:00","8.3","","1.3","","61","","0.0","","16","","11","","","","98.44","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 13:00","2016","04","02","13:00","5.8","","3.9","","88","","1.2","","20","","9","","","","98.41","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 14:00","2016","04","02","14:00","4.2","","3.1","","93","","0.9","","20","","5","","","","98.35","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 15:00","2016","04","02","15:00","7.0","","1.8","","70","","0.0","","23","","6","","","","98.29","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 16:00","2016","04","02","16:00","7.2","","-2.0","","52","","0.0","","27","","8","","","","98.31","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 17:00","2016","04","02","17:00","5.6","","-3.1","","53","","0.0","","20","","7","","","","98.42","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 18:00","2016","04","02","18:00","4.5","","-8.1","","39","","0.0","","22","","9","","","","98.50","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 19:00","2016","04","02","19:00","3.8","","-7.1","","45","","0.0","","23","","4","","","","98.49","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 20:00","2016","04","02","20:00","3.1","","-6.2","","50","","0.0","","36","","3","","","","98.62","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 21:00","2016","04","02","21:00","1.3","","-5.2","","62","","0.0","","36","","12","","","","98.73","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 22:00","2016","04","02","22:00","0.0","","-7.0","","59","","0.0","","1","","16","","","","98.61","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-02 23:00","2016","04","02","23:00","-0.9","","-7.5","","61","","0.0","","36","","13","","","","98.63","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 00:00","2016","04","03","00:00","-1.7","","-7.3","","65","","0.0","","2","","15","","","","98.67","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 01:00","2016","04","03","01:00","-3.0","","-9.4","","61","","0.0","","36","","14","","","","98.79","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 02:00","2016","04","03","02:00","-3.8","","-9.9","","63","","0.0","","2","","10","","","","98.89","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 03:00","2016","04","03","03:00","-4.3","","-10.3","","63","","0.0","","36","","10","","","","98.88","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 04:00","2016","04","03","04:00","-5.4","","-11.6","","62","","0.0","","1","","12","","","","98.96","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 05:00","2016","04","03","05:00","-6.6","","-14.3","","55","","0.2","","36","","16","","","","99.12","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 06:00","2016","04","03","06:00","-7.7","","-15.8","","52","","0.0","","36","","13","","","","99.30","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 07:00","2016","04","03","07:00","-8.2","","-16.9","","50","","0.0","","36","","16","","","","99.43","","","","-15","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 08:00","2016","04","03","08:00","-8.6","","-16.7","","52","","0.0","","35","","13","","","","99.57","","","","-15","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 09:00","2016","04","03","09:00","-8.1","","-16.4","","51","","0.0","","35","","14","","","","99.62","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 10:00","2016","04","03","10:00","-7.0","","-14.8","","54","","0.0","","1","","14","","","","99.62","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 11:00","2016","04","03","11:00","-6.7","","-16.2","","47","","0.0","","35","","21","","","","99.69","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 12:00","2016","04","03","12:00","-6.4","","-17.2","","42","","0.0","","36","","11","","","","99.79","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 13:00","2016","04","03","13:00","-6.1","","-16.9","","42","","0.0","","36","","15","","","","99.88","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 14:00","2016","04","03","14:00","-5.5","","-17.0","","40","","0.0","","4","","9","","","","99.96","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 15:00","2016","04","03","15:00","-5.8","","-17.4","","40","","0.0","","35","","12","","","","100.05","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 16:00","2016","04","03","16:00","-6.0","","-18.2","","37","","0.0","","35","","8","","","","100.15","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 17:00","2016","04","03","17:00","-6.5","","-18.1","","39","","0.0","","1","","9","","","","100.26","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 18:00","2016","04","03","18:00","-6.6","","-17.8","","41","","0.0","","1","","11","","","","100.38","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 19:00","2016","04","03","19:00","-6.9","","-17.2","","44","","0.0","","35","","9","","","","100.49","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 20:00","2016","04","03","20:00","-7.2","","-18.2","","41","","0.0","","36","","11","","","","100.64","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 21:00","2016","04","03","21:00","-7.6","","-18.0","","43","","0.0","","35","","8","","","","100.75","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 22:00","2016","04","03","22:00","-7.9","","-16.9","","48","","0.0","","34","","5","","","","100.82","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-03 23:00","2016","04","03","23:00","-8.1","","-17.4","","47","","0.0","","36","","9","","","","100.84","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 00:00","2016","04","04","00:00","-8.5","","-17.5","","48","","0.0","","2","","10","","","","100.81","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 01:00","2016","04","04","01:00","-8.6","","-17.2","","49","","0.0","","2","","7","","","","100.81","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 02:00","2016","04","04","02:00","-8.9","","-18.5","","45","","0.0","","2","","8","","","","100.84","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 03:00","2016","04","04","03:00","-9.0","","-18.6","","46","","0.0","","36","","7","","","","100.84","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 04:00","2016","04","04","04:00","-9.2","","-17.1","","53","","0.0","","4","","5","","","","100.86","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 05:00","2016","04","04","05:00","-9.5","","-18.1","","49","","0.0","","2","","8","","","","100.92","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 06:00","2016","04","04","06:00","-9.1","","-16.2","","57","","0.0","","5","","5","","","","100.98","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 07:00","2016","04","04","07:00","-9.2","","-16.7","","55","","0.0","","7","","5","","","","101.04","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 08:00","2016","04","04","08:00","-9.2","","-16.2","","56","","0.0","","6","","8","","","","101.05","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 09:00","2016","04","04","09:00","-9.0","","-17.0","","53","","0.0","","4","","8","","","","101.06","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 10:00","2016","04","04","10:00","-7.7","","-16.2","","51","","0.0","","4","","8","","","","101.08","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 11:00","2016","04","04","11:00","-7.7","","-16.8","","48","","0.0","","2","","11","","","","101.03","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-04-04 12:00","2016","04","04","12:00","-6.7","","-17.6","","42","","0.0","","4","","10","","","","101.00","","","","-11","","NA"
