"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 00:00","2015","07","01","00:00","17.7","","14.9","","84","","0.4","","17","","3","","","","100.10","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 01:00","2015","07","01","01:00","17.1","","15.4","","90","","2.2","","7","","2","","","","100.00","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 02:00","2015","07","01","02:00","17.6","","16.0","","90","","0.0","","13","","2","","","","99.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 03:00","2015","07","01","03:00","17.7","","16.1","","91","","0.0","","16","","2","","","","99.87","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 04:00","2015","07","01","04:00","17.8","","16.5","","93","","0.2","","19","","2","","","","99.81","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 05:00","2015","07","01","05:00","18.2","","16.7","","91","","0.4","","17","","3","","","","99.78","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 06:00","2015","07","01","06:00","18.6","","16.7","","89","","0.0","","17","","4","","","","99.71","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 07:00","2015","07","01","07:00","18.5","","16.4","","88","","0.0","","16","","4","","","","99.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 08:00","2015","07","01","08:00","19.0","","16.9","","88","","0.0","","13","","3","","","","99.60","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 09:00","2015","07","01","09:00","19.3","","17.2","","88","","0.0","","15","","3","","","","99.52","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 10:00","2015","07","01","10:00","19.4","","17.1","","87","","0.2","","15","","5","","","","99.50","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 11:00","2015","07","01","11:00","18.8","","17.4","","92","","3.2","","18","","6","","","","99.47","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 12:00","2015","07","01","12:00","18.7","","18.0","","96","","4.4","","18","","5","","","","99.40","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 13:00","2015","07","01","13:00","18.7","","18.2","","97","","7.4","","19","","6","","","","99.35","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 14:00","2015","07","01","14:00","19.0","","18.6","","97","","4.2","","18","","6","","","","99.31","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 15:00","2015","07","01","15:00","20.2","","19.4","","95","","0.0","","19","","8","","","","99.28","","27","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 16:00","2015","07","01","16:00","21.6","","18.3","","82","","0.0","","21","","8","","","","99.28","","28","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 17:00","2015","07","01","17:00","19.3","","16.9","","86","","0.6","","22","","9","","","","99.28","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 18:00","2015","07","01","18:00","18.7","","16.6","","88","","0.2","","19","","9","","","","99.28","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 19:00","2015","07","01","19:00","18.6","","16.9","","90","","0.0","","19","","8","","","","99.34","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 20:00","2015","07","01","20:00","17.1","","14.7","","85","","1.0","","18","","7","","","","99.47","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 21:00","2015","07","01","21:00","17.2","","13.5","","79","","0.0","","22","","7","","","","99.59","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 22:00","2015","07","01","22:00","17.1","","13.2","","78","","0.0","","19","","6","","","","99.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-01 23:00","2015","07","01","23:00","16.6","","11.6","","72","","0.0","","19","","7","","","","99.74","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 00:00","2015","07","02","00:00","15.9","","11.5","","75","","0.0","","18","","9","","","","99.81","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 01:00","2015","07","02","01:00","15.7","","11.4","","75","","0.0","","18","","7","","","","99.85","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 02:00","2015","07","02","02:00","15.1","","11.3","","78","","0.0","","19","","10","","","","99.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 03:00","2015","07","02","03:00","14.6","","10.9","","78","","0.0","","18","","7","","","","99.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 04:00","2015","07","02","04:00","14.5","","10.3","","76","","0.0","","20","","6","","","","100.00","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 05:00","2015","07","02","05:00","14.0","","10.7","","80","","0.0","","19","","7","","","","100.06","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 06:00","2015","07","02","06:00","13.5","","10.2","","80","","0.0","","20","","8","","","","100.09","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 07:00","2015","07","02","07:00","14.2","","10.0","","76","","0.0","","20","","9","","","","100.10","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 08:00","2015","07","02","08:00","15.2","","10.7","","75","","0.0","","21","","11","","","","100.15","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 09:00","2015","07","02","09:00","16.7","","11.1","","70","","0.0","","22","","9","","","","100.10","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 10:00","2015","07","02","10:00","17.8","","10.5","","62","","0.0","","20","","11","","","","100.11","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 11:00","2015","07","02","11:00","19.1","","10.1","","56","","0.0","","22","","10","","","","100.13","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 12:00","2015","07","02","12:00","20.4","","9.8","","51","","0.0","","20","","13","","","","100.14","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 13:00","2015","07","02","13:00","21.5","","9.4","","46","","0.0","","20","","10","","","","100.16","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2015-07-02 14:00","2015","07","02","14:00","21.2","","8.6","","44","","0.0","","20","","10","","","","100.19","","","","","","NA"
