"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 00:00","2020","03","01","00:00","-9.7","","-13.4","","74","","0.0","","22","","5","","","","100.63","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 01:00","2020","03","01","01:00","-10.7","","-14.2","","75","","0.0","","21","","7","","","","100.67","","","","-15","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 02:00","2020","03","01","02:00","-10.9","","-14.3","","76","","0.0","","23","","5","","","","100.69","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 03:00","2020","03","01","03:00","-11.2","","-14.7","","75","","0.0","","26","","9","","","","100.69","","","","-16","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 04:00","2020","03","01","04:00","-11.3","","-14.4","","77","","0.0","","27","","8","","","","100.70","","","","-16","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 05:00","2020","03","01","05:00","-11.9","","-14.7","","80","","0.0","","27","","8","","","","100.78","","","","-17","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 06:00","2020","03","01","06:00","-12.2","","-15.2","","78","","0.0","","27","","7","","","","100.84","","","","-17","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 07:00","2020","03","01","07:00","-12.4","","-16.0","","75","","0.0","","28","","9","","","","100.90","","","","-18","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 08:00","2020","03","01","08:00","-11.6","","-16.0","","70","","0.2","","28","","9","","","","100.96","","","","-17","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 09:00","2020","03","01","09:00","-10.4","","-15.9","","64","","0.0","","28","","8","","","","100.99","","","","-15","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 10:00","2020","03","01","10:00","-8.5","","-15.6","","57","","0.0","","24","","5","","","","101.00","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 11:00","2020","03","01","11:00","-7.5","","-15.8","","51","","0.0","","32","","8","","","","101.01","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 12:00","2020","03","01","12:00","-7.0","","-15.9","","49","","2.9","","25","","6","","","","101.02","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 13:00","2020","03","01","13:00","-6.6","","-15.3","","50","","0.0","","24","","6","","","","100.98","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 14:00","2020","03","01","14:00","-6.4","","-15.0","","51","","0.0","","29","","8","","","","100.96","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 15:00","2020","03","01","15:00","-5.7","","-14.9","","48","","0.0","","26","","8","","","","100.99","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 16:00","2020","03","01","16:00","-5.5","","-13.6","","53","","0.0","","26","","5","","","","100.99","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 17:00","2020","03","01","17:00","-5.8","","-13.2","","56","","0.0","","21","","6","","","","101.02","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 18:00","2020","03","01","18:00","-6.3","","-13.0","","59","","0.0","","21","","4","","","","101.03","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 19:00","2020","03","01","19:00","-6.3","","-12.6","","61","","0.0","","26","","8","","","","101.08","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 20:00","2020","03","01","20:00","-7.1","","-12.6","","65","","0.0","","29","","7","","","","101.06","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 21:00","2020","03","01","21:00","-8.1","","-12.4","","71","","0.0","","24","","3","","","","101.03","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 22:00","2020","03","01","22:00","-7.3","","-12.3","","68","","0.0","","18","","6","","","","101.01","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-01 23:00","2020","03","01","23:00","-7.4","","-12.4","","67","","0.0","","20","","7","","","","100.94","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-02 00:00","2020","03","02","00:00","-6.8","","-12.2","","65","","0.0","","20","","6","","","","100.91","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-02 01:00","2020","03","02","01:00","-7.1","","-12.5","","66","","0.0","","22","","8","","","","100.86","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-02 02:00","2020","03","02","02:00","-7.0","","-11.8","","68","","0.0","","20","","8","","","","100.81","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-02 03:00","2020","03","02","03:00","-7.3","","-10.7","","76","","0.0","","18","","8","","","","100.71","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2020-03-02 04:00","2020","03","02","04:00","-6.2","","-8.8","","82","","0.0","","18","","7","","","","100.55","","","","-10","","NA"
