"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 00:00","2018","01","01","00:00","-21.9","","-26.9","","64","","0.0","","32","","5","","","","101.79","","","","-26","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 01:00","2018","01","01","01:00","-21.9","","-27.1","","63","","0.0","","36","","6","","","","101.79","","","","-27","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 02:00","2018","01","01","02:00","-22.4","","-27.4","","64","","0.0","","5","","2","","","","101.84","","","","-24","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 03:00","2018","01","01","03:00","-22.3","","-26.9","","66","","0.0","","27","","5","","","","101.82","","","","-27","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 04:00","2018","01","01","04:00","-22.6","","-27.1","","67","","0.0","","23","","6","","","","101.82","","","","-28","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 05:00","2018","01","01","05:00","-23.1","","-27.3","","68","","0.0","","26","","9","","","","101.81","","","","-30","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 06:00","2018","01","01","06:00","-23.6","","-27.5","","70","","0.0","","26","","7","","","","101.81","","","","-30","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 07:00","2018","01","01","07:00","-24.0","","-28.2","","68","","0.0","","27","","10","","","","101.83","","","","-32","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 08:00","2018","01","01","08:00","-24.1","","-28.3","","68","","0.0","","28","","9","","","","101.83","","","","-32","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 09:00","2018","01","01","09:00","-23.2","","-28.3","","63","","0.0","","27","","11","","","","101.84","","","","-31","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 10:00","2018","01","01","10:00","-22.4","","-28.5","","58","","0.0","","26","","9","","","","101.88","","","","-30","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 11:00","2018","01","01","11:00","-21.5","","-27.5","","58","","0.0","","25","","9","","","","101.84","","","","-29","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 12:00","2018","01","01","12:00","-20.4","","-27.3","","54","","0.0","","22","","7","","","","101.78","","","","-26","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 13:00","2018","01","01","13:00","-19.9","","-27.4","","51","","0.0","","24","","8","","","","101.71","","","","-26","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 14:00","2018","01","01","14:00","-19.4","","-27.0","","51","","0.0","","24","","8","","","","101.69","","","","-26","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 15:00","2018","01","01","15:00","-19.4","","-26.8","","52","","0.0","","23","","7","","","","101.67","","","","-25","","NA"
"-73.58","45.50","MCTAVISH","7024745","2018-01-01 16:00","2018","01","01","16:00","-19.1","","-26.2","","54","","0.0","","25","","6","","","","101.65","","","","-24","","NA"
