"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 00:00","2017","04","01","00:00","0.5","","0.5","","100","","1.2","","5","","5","","","","100.54","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 01:00","2017","04","01","01:00","0.4","","0.4","","100","","0.9","","6","","8","","","","100.52","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 02:00","2017","04","01","02:00","0.5","","0.5","","100","","0.7","","6","","7","","","","100.51","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 03:00","2017","04","01","03:00","0.4","","0.4","","100","","0.8","","5","","5","","","","100.50","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 04:00","2017","04","01","04:00","0.4","","0.4","","100","","0.8","","5","","5","","","","100.52","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 05:00","2017","04","01","05:00","0.5","","0.5","","100","","0.7","","7","","5","","","","100.55","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 06:00","2017","04","01","06:00","0.5","","0.5","","100","","0.5","","5","","6","","","","100.60","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 07:00","2017","04","01","07:00","0.6","","0.6","","100","","0.8","","6","","5","","","","100.65","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 08:00","2017","04","01","08:00","0.7","","0.6","","100","","1.7","","3","","5","","","","100.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 09:00","2017","04","01","09:00","0.8","","0.8","","100","","0.9","","3","","5","","","","100.69","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 10:00","2017","04","01","10:00","1.4","","1.0","","97","","0.0","","2","","4","","","","100.72","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 11:00","2017","04","01","11:00","1.4","","0.9","","96","","0.0","","3","","5","","","","100.70","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 12:00","2017","04","01","12:00","1.8","","1.0","","95","","0.0","","4","","5","","","","100.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 13:00","2017","04","01","13:00","2.0","","1.0","","93","","0.2","","4","","5","","","","100.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 14:00","2017","04","01","14:00","2.0","","0.9","","93","","0.0","","2","","7","","","","100.69","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 15:00","2017","04","01","15:00","1.8","","1.2","","96","","0.0","","1","","8","","","","100.71","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 16:00","2017","04","01","16:00","1.8","","1.0","","95","","0.2","","2","","8","","","","100.75","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 17:00","2017","04","01","17:00","1.8","","1.2","","95","","0.0","","2","","8","","","","100.78","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 18:00","2017","04","01","18:00","1.7","","0.9","","95","","0.2","","4","","6","","","","100.80","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 19:00","2017","04","01","19:00","1.6","","0.7","","94","","0.0","","1","","9","","","","100.83","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 20:00","2017","04","01","20:00","1.5","","0.8","","95","","0.0","","2","","6","","","","100.87","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 21:00","2017","04","01","21:00","1.4","","0.7","","95","","0.0","","36","","6","","","","100.85","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-04-01 22:00","2017","04","01","22:00","1.2","","0.6","","96","","0.0","","33","","4","","","","100.88","","","","","","NA"
