"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 00:00","2014","05","01","00:00","6.3","","4.9","","91","","0.0","","11","","7","","","","100.59","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 01:00","2014","05","01","01:00","6.4","","4.9","","90","","1.4","","13","","6","","","","100.47","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 02:00","2014","05","01","02:00","6.4","","4.8","","89","","1.2","","14","","7","","","","100.34","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 03:00","2014","05","01","03:00","6.3","","4.7","","90","","2.1","","14","","5","","","","100.21","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 04:00","2014","05","01","04:00","6.5","","5.0","","90","","0.0","","15","","6","","","","100.10","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 05:00","2014","05","01","05:00","6.7","","5.0","","89","","0.0","","14","","4","","","","100.04","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 06:00","2014","05","01","06:00","6.8","","5.3","","90","","1.7","","16","","4","","","","99.97","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 07:00","2014","05","01","07:00","7.1","","5.7","","91","","0.0","","15","","5","","","","99.85","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 08:00","2014","05","01","08:00","7.6","","6.2","","91","","2.0","","17","","8","","","","99.77","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 09:00","2014","05","01","09:00","8.2","","6.8","","91","","1.2","","17","","6","","","","99.72","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 10:00","2014","05","01","10:00","9.1","","7.7","","91","","0.0","","17","","6","","","","99.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2014-05-01 11:00","2014","05","01","11:00","10.0","","8.4","","89","","0.0","","17","","5","","","","99.62","","","","","","NA"
