"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 00:00","2019","05","01","00:00","6.7","","-12.1","","25","","0.0","","3","","10","","","","102.22","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 01:00","2019","05","01","01:00","5.6","","-11.9","","27","","0.0","","1","","13","","","","102.29","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 02:00","2019","05","01","02:00","4.8","","-11.3","","30","","0.0","","4","","8","","","","102.35","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 03:00","2019","05","01","03:00","4.0","","-11.6","","31","","0.0","","2","","9","","","","102.32","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 04:00","2019","05","01","04:00","3.3","","-9.9","","38","","0.0","","3","","9","","","","102.36","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 05:00","2019","05","01","05:00","2.9","","-9.9","","38","","0.0","","4","","7","","","","102.41","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 06:00","2019","05","01","06:00","3.0","","-10.8","","35","","0.0","","5","","8","","","","102.47","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 07:00","2019","05","01","07:00","3.1","","-11.9","","32","","0.0","","4","","10","","","","102.53","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 08:00","2019","05","01","08:00","4.0","","-11.0","","32","","0.0","","3","","9","","","","102.49","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 09:00","2019","05","01","09:00","3.8","","-10.9","","33","","0.0","","3","","6","","","","102.45","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 10:00","2019","05","01","10:00","4.8","","-10.2","","33","","0.0","","7","","7","","","","102.34","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 11:00","2019","05","01","11:00","5.8","","-9.4","","33","","0.0","","6","","7","","","","102.27","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 12:00","2019","05","01","12:00","7.0","","-10.2","","28","","0.0","","8","","7","","","","102.13","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 13:00","2019","05","01","13:00","7.1","","-10.4","","28","","0.0","","8","","5","","","","102.16","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 14:00","2019","05","01","14:00","7.7","","-12.2","","23","","0.0","","6","","8","","","","102.03","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 15:00","2019","05","01","15:00","6.8","","-9.9","","29","","0.0","","4","","8","","","","101.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 16:00","2019","05","01","16:00","6.1","","-5.4","","43","","0.0","","5","","6","","","","101.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 17:00","2019","05","01","17:00","6.3","","-4.9","","45","","0.0","","9","","9","","","","101.68","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 18:00","2019","05","01","18:00","5.8","","-3.7","","50","","0.2","","6","","5","","","","101.48","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 19:00","2019","05","01","19:00","4.5","","-2.0","","63","","0.6","","3","","10","","","","101.44","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-05-01 20:00","2019","05","01","20:00","3.1","","-0.3","","78","","2.3","","3","","12","","","","101.44","","","","","","NA"
