"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 00:00","2017","10","01","00:00","10.3","","1.7","","55","","0.0","","26","","3","","","","101.85","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 01:00","2017","10","01","01:00","10.1","","2.0","","57","","0.0","","21","","3","","","","101.87","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 02:00","2017","10","01","02:00","9.1","","4.1","","71","","0.0","","20","","4","","","","101.86","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 03:00","2017","10","01","03:00","8.9","","4.0","","72","","0.0","","22","","5","","","","101.86","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 04:00","2017","10","01","04:00","8.5","","3.8","","72","","0.0","","25","","5","","","","101.88","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 05:00","2017","10","01","05:00","8.1","","4.6","","79","","0.0","","25","","7","","","","101.90","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 06:00","2017","10","01","06:00","7.7","","4.2","","79","","0.0","","24","","5","","","","101.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 07:00","2017","10","01","07:00","8.2","","3.8","","74","","0.0","","25","","5","","","","101.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 08:00","2017","10","01","08:00","10.3","","3.8","","64","","0.0","","20","","8","","","","101.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 09:00","2017","10","01","09:00","12.1","","3.6","","56","","0.0","","25","","6","","","","101.93","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 10:00","2017","10","01","10:00","13.4","","3.7","","52","","0.0","","29","","6","","","","101.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 11:00","2017","10","01","11:00","14.8","","4.3","","49","","0.0","","32","","7","","","","101.86","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 12:00","2017","10","01","12:00","15.3","","3.0","","43","","0.0","","26","","8","","","","101.78","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 13:00","2017","10","01","13:00","16.4","","3.1","","41","","0.0","","26","","6","","","","101.68","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 14:00","2017","10","01","14:00","17.0","","2.6","","38","","0.0","","26","","6","","","","101.59","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 15:00","2017","10","01","15:00","17.0","","2.7","","38","","0.0","","24","","7","","","","101.53","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 16:00","2017","10","01","16:00","17.1","","2.9","","39","","0.0","","22","","6","","","","101.52","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 17:00","2017","10","01","17:00","15.9","","2.6","","41","","0.0","","19","","4","","","","101.53","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2017-10-01 18:00","2017","10","01","18:00","15.2","","2.9","","44","","0.0","","21","","4","","","","101.57","","","","","","NA"
