"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 00:00","2016","06","01","00:00","16.2","","8.5","","60","","0.0","","2","","10","","","","100.99","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 01:00","2016","06","01","01:00","15.6","","8.4","","62","","0.0","","2","","13","","","","101.04","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 02:00","2016","06","01","02:00","15.2","","8.7","","65","","0.0","","2","","10","","","","101.10","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 03:00","2016","06","01","03:00","14.8","","8.8","","67","","0.0","","2","","12","","","","101.13","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 04:00","2016","06","01","04:00","14.0","","8.5","","69","","0.0","","2","","13","","","","101.19","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 05:00","2016","06","01","05:00","13.3","","8.7","","74","","0.0","","2","","11","","","","101.28","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 06:00","2016","06","01","06:00","13.9","","8.7","","71","","0.0","","1","","12","","","","101.32","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 07:00","2016","06","01","07:00","14.3","","8.8","","70","","0.0","","3","","14","","","","101.36","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 08:00","2016","06","01","08:00","15.3","","8.5","","64","","0.0","","3","","9","","","","101.37","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 09:00","2016","06","01","09:00","17.4","","9.4","","59","","0.0","","9","","6","","","","101.38","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 10:00","2016","06","01","10:00","18.9","","9.9","","56","","0.0","","9","","6","","","","101.40","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 11:00","2016","06","01","11:00","20.0","","10.0","","53","","0.0","","11","","6","","","","101.35","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 12:00","2016","06","01","12:00","22.1","","10.5","","48","","0.0","","5","","7","","","","101.29","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 13:00","2016","06","01","13:00","22.0","","9.4","","45","","0.0","","3","","9","","","","101.25","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 14:00","2016","06","01","14:00","22.5","","9.6","","44","","0.0","","5","","5","","","","101.19","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 15:00","2016","06","01","15:00","23.2","","9.8","","42","","0.0","","3","","6","","","","101.15","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 16:00","2016","06","01","16:00","23.6","","9.9","","42","","0.0","","9","","6","","","","101.09","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 17:00","2016","06","01","17:00","24.6","","10.0","","40","","0.0","","4","","4","","","","101.02","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 18:00","2016","06","01","18:00","24.2","","10.3","","41","","0.0","","14","","4","","","","101.03","","26","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 19:00","2016","06","01","19:00","23.6","","10.8","","44","","0.0","","12","","4","","","","101.03","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 20:00","2016","06","01","20:00","23.0","","11.7","","49","","0.0","","12","","3","","","","101.01","","25","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 21:00","2016","06","01","21:00","21.2","","12.1","","56","","0.0","","36","","5","","","","101.00","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 22:00","2016","06","01","22:00","20.1","","12.3","","61","","0.0","","35","","7","","","","100.98","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-01 23:00","2016","06","01","23:00","19.7","","11.5","","59","","0.0","","2","","5","","","","100.94","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2016-06-02 00:00","2016","06","02","00:00","18.3","","11.7","","65","","0.0","","36","","4","","","","100.91","","","","","","NA"
