"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 00:00","2019","09","01","00:00","14.8","","8.4","","65","","0.0","","1","","6","","","","101.87","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 01:00","2019","09","01","01:00","14.0","","7.9","","67","","0.0","","34","","6","","","","101.87","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 02:00","2019","09","01","02:00","13.9","","8.6","","71","","0.0","","34","","4","","","","101.88","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 03:00","2019","09","01","03:00","13.5","","8.2","","70","","0.0","","30","","1","","","","101.88","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 04:00","2019","09","01","04:00","12.9","","8.1","","73","","0.0","","1","","2","","","","101.89","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 05:00","2019","09","01","05:00","12.1","","8.9","","81","","0.0","","36","","4","","","","101.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 06:00","2019","09","01","06:00","12.6","","9.8","","83","","0.0","","35","","4","","","","101.96","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 07:00","2019","09","01","07:00","13.7","","10.3","","80","","0.0","","36","","4","","","","101.99","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 08:00","2019","09","01","08:00","15.4","","9.0","","66","","0.0","","3","","3","","","","101.98","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 09:00","2019","09","01","09:00","17.6","","8.8","","56","","0.0","","14","","5","","","","101.97","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 10:00","2019","09","01","10:00","18.6","","9.5","","55","","0.0","","16","","3","","","","101.94","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 11:00","2019","09","01","11:00","19.9","","9.8","","52","","0.0","","14","","8","","","","101.85","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 12:00","2019","09","01","12:00","19.8","","9.1","","50","","0.0","","18","","6","","","","101.78","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 13:00","2019","09","01","13:00","20.8","","8.6","","45","","0.0","","13","","4","","","","101.69","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 14:00","2019","09","01","14:00","21.7","","8.8","","44","","0.0","","19","","3","","","","101.59","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 15:00","2019","09","01","15:00","22.3","","10.7","","48","","0.0","","12","","7","","","","101.48","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 16:00","2019","09","01","16:00","22.2","","10.9","","49","","0.0","","13","","6","","","","101.42","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 17:00","2019","09","01","17:00","22.1","","11.2","","50","","0.0","","20","","7","","","","101.38","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2019-09-01 18:00","2019","09","01","18:00","21.6","","11.7","","53","","0.0","","19","","5","","","","101.30","","","","","","NA"
